agent_a_type,agent_b_model,agent_b_llm_size,scenario_key,persona_key,speech_pattern_key,run_type,tts_engine,asr_engine,planned_conditions,observed_conditions,completed_conditions,interrupted_conditions,not_started_conditions,task_success_rate,route_validity_rate,destination_reached_rate,mean_duration_gap_min,mean_turn_count,mean_runtime_sec,mean_constraints_satisfied,mean_constraints_total,evidence_source
userlm,Phi-3-mini-4k-instruct,medium,morning_peak_cross_city,focused_commuter,hesitant,text_only,piper,vosk,3,3,1,2,0,1.0,1.0,1.0,0.0,9.0,596.37,3.0,3.0,task_outcome_comparison.csv grouped without changing source results
userlm,Phi-3-mini-4k-instruct,medium,morning_peak_cross_city,focused_commuter,severe_channel,text_only,piper,vosk,3,3,1,2,0,1.0,1.0,1.0,0.0,11.0,618.27,3.0,3.0,task_outcome_comparison.csv grouped without changing source results
userlm,Phi-3-mini-4k-instruct,medium,morning_peak_cross_city,focused_commuter,mostly_clean,text_only,piper,faster_whisper,3,3,1,2,0,1.0,1.0,1.0,0.0,9.0,595.4,3.0,3.0,task_outcome_comparison.csv grouped without changing source results
userlm,Phi-3-mini-4k-instruct,medium,morning_peak_cross_city,focused_commuter,clean,text_only,piper,faster_whisper,2,1,0,1,1,,,,,,,,,task_outcome_comparison.csv grouped without changing source results
userlm,Phi-3-mini-4k-instruct,medium,morning_peak_cross_city,focused_commuter,hesitant,text_only,piper,faster_whisper,1,0,0,0,1,,,,,,,,,task_outcome_comparison.csv grouped without changing source results
userlm,Phi-3-mini-4k-instruct,medium,morning_peak_cross_city,focused_commuter,noisy_station,text_only,piper,faster_whisper,1,0,0,0,1,,,,,,,,,task_outcome_comparison.csv grouped without changing source results
tinyllama,Phi-3-mini-4k-instruct,medium,morning_peak_cross_city,focused_commuter,mostly_clean,text_only,piper,vosk,1,0,0,0,1,,,,,,,,,task_outcome_comparison.csv grouped without changing source results
userlm,Phi-3-mini-4k-instruct,medium,morning_peak_cross_city,multi_stop_errand_runner,clean,text_only,piper,faster_whisper,1,1,0,1,0,,,,,,,,,task_outcome_comparison.csv grouped without changing source results
tinyllama,Phi-3-mini-4k-instruct,medium,morning_peak_cross_city,risk_averse_novice,severe_channel,text_only,piper,faster_whisper,1,0,0,0,1,,,,,,,,,task_outcome_comparison.csv grouped without changing source results
userlm,Phi-3-mini-4k-instruct,medium,morning_peak_cross_city,risk_averse_novice,mostly_clean,text_only,piper,vosk,3,3,1,2,0,1.0,1.0,1.0,0.0,9.0,589.78,3.0,3.0,task_outcome_comparison.csv grouped without changing source results
userlm,Phi-3-mini-4k-instruct,medium,morning_peak_cross_city,risk_averse_novice,hesitant,text_only,piper,vosk,2,2,0,2,0,,,,,,,,,task_outcome_comparison.csv grouped without changing source results
userlm,Phi-3-mini-4k-instruct,medium,morning_peak_cross_city,risk_averse_novice,clean,text_only,piper,vosk,3,3,1,2,0,1.0,1.0,1.0,0.0,11.0,598.21,3.0,3.0,task_outcome_comparison.csv grouped without changing source results
userlm,Phi-3-mini-4k-instruct,medium,morning_peak_cross_city,risk_averse_novice,severe_channel,text_only,piper,faster_whisper,2,2,0,2,0,,,,,,,,,task_outcome_comparison.csv grouped without changing source results
userlm,Phi-3-mini-4k-instruct,medium,multi_destination_errands,accessibility_rider,clean,text_only,piper,faster_whisper,1,0,0,0,1,,,,,,,,,task_outcome_comparison.csv grouped without changing source results
userlm,Phi-3-mini-4k-instruct,medium,multi_destination_errands,crowd_averse_rider,mostly_clean,text_only,piper,faster_whisper,1,0,0,0,1,,,,,,,,,task_outcome_comparison.csv grouped without changing source results
userlm,Phi-3-mini-4k-instruct,medium,multi_destination_errands,delay_sensitive_traveler,hesitant,text_only,piper,faster_whisper,1,1,1,0,0,0.0,1.0,0.0,17.0,13.0,410.52,,,task_outcome_comparison.csv grouped without changing source results
userlm,Phi-3-mini-4k-instruct,medium,multi_destination_errands,focused_commuter,clean,text_only,piper,faster_whisper,1,0,0,0,1,,,,,,,,,task_outcome_comparison.csv grouped without changing source results
userlm,Phi-3-mini-4k-instruct,medium,multi_destination_errands,multi_stop_errand_runner,clean,text_only,piper,faster_whisper,1,0,0,0,1,,,,,,,,,task_outcome_comparison.csv grouped without changing source results
userlm,Phi-3-mini-4k-instruct,medium,multi_destination_errands,risk_averse_novice,severe_channel,text_only,piper,faster_whisper,1,0,0,0,1,,,,,,,,,task_outcome_comparison.csv grouped without changing source results
userlm,Qwen2.5-1.5B-Instruct,medium,airport_connection,accessibility_rider,hesitant,audio_variant,piper,faster_whisper,1,0,0,0,1,,,,,,,,,task_outcome_comparison.csv grouped without changing source results
tinyllama,Qwen2.5-1.5B-Instruct,medium,airport_connection,crowd_averse_rider,mostly_clean,audio_variant,piper,vosk,1,1,1,0,0,1.0,1.0,1.0,8.0,15.0,603.91,3.0,3.0,task_outcome_comparison.csv grouped without changing source results
userlm,Qwen2.5-1.5B-Instruct,medium,airport_connection,crowd_averse_rider,mostly_clean,audio_variant,piper,vosk,3,3,1,2,0,1.0,1.0,1.0,8.0,15.0,514.59,3.0,3.0,task_outcome_comparison.csv grouped without changing source results
userlm,Qwen2.5-1.5B-Instruct,medium,airport_connection,crowd_averse_rider,hesitant,audio_variant,piper,faster_whisper,2,2,1,1,0,0.0,1.0,1.0,4.0,12.0,239.66,1.0,1.0,task_outcome_comparison.csv grouped without changing source results
tinyllama,Qwen2.5-1.5B-Instruct,medium,airport_connection,delay_sensitive_traveler,hesitant,audio_variant,piper,faster_whisper,1,0,0,0,1,,,,,,,,,task_outcome_comparison.csv grouped without changing source results
userlm,Qwen2.5-1.5B-Instruct,medium,airport_connection,delay_sensitive_traveler,mostly_clean,audio_variant,piper,faster_whisper,2,2,1,1,0,1.0,1.0,1.0,0.0,11.0,381.6,3.0,3.0,task_outcome_comparison.csv grouped without changing source results
userlm,Qwen2.5-1.5B-Instruct,medium,airport_connection,delay_sensitive_traveler,hesitant,audio_variant,piper,faster_whisper,1,0,0,0,1,,,,,,,,,task_outcome_comparison.csv grouped without changing source results
userlm,Qwen2.5-1.5B-Instruct,medium,airport_connection,delay_sensitive_traveler,clean,audio_variant,piper,faster_whisper,1,1,1,0,0,0.0,1.0,1.0,4.0,8.0,933.75,2.0,2.0,task_outcome_comparison.csv grouped without changing source results
tinyllama,Qwen2.5-1.5B-Instruct,medium,airport_connection,focused_commuter,clean,audio_variant,piper,faster_whisper,1,0,0,0,1,,,,,,,,,task_outcome_comparison.csv grouped without changing source results
tinyllama,Qwen2.5-1.5B-Instruct,medium,airport_connection,focused_commuter,clean,audio_variant,piper,vosk,1,0,0,0,1,,,,,,,,,task_outcome_comparison.csv grouped without changing source results
userlm,Qwen2.5-1.5B-Instruct,medium,airport_connection,focused_commuter,clean,audio_variant,piper,faster_whisper,1,0,0,0,1,,,,,,,,,task_outcome_comparison.csv grouped without changing source results
userlm,Qwen2.5-1.5B-Instruct,medium,airport_connection,focused_commuter,severe_channel,audio_variant,piper,faster_whisper,1,0,0,0,1,,,,,,,,,task_outcome_comparison.csv grouped without changing source results
userlm,Qwen2.5-1.5B-Instruct,medium,airport_connection,focused_commuter,clean,audio_variant,piper,vosk,1,0,0,0,1,,,,,,,,,task_outcome_comparison.csv grouped without changing source results
userlm,Qwen2.5-1.5B-Instruct,medium,airport_connection,multi_stop_errand_runner,hesitant,audio_variant,piper,faster_whisper,1,0,0,0,1,,,,,,,,,task_outcome_comparison.csv grouped without changing source results
tinyllama,Qwen2.5-1.5B-Instruct,medium,airport_connection,risk_averse_novice,severe_channel,audio_variant,piper,vosk,1,0,0,0,1,,,,,,,,,task_outcome_comparison.csv grouped without changing source results
userlm,Qwen2.5-1.5B-Instruct,medium,airport_connection,risk_averse_novice,clean,audio_variant,piper,faster_whisper,4,4,3,1,0,1.0,1.0,1.0,2.6666666666666665,11.666666666666666,485.1633333333334,3.0,3.0,task_outcome_comparison.csv grouped without changing source results
userlm,Qwen2.5-1.5B-Instruct,medium,airport_connection,risk_averse_novice,severe_channel,audio_variant,piper,vosk,1,0,0,0,1,,,,,,,,,task_outcome_comparison.csv grouped without changing source results
userlm,Qwen2.5-1.5B-Instruct,medium,crowded_event_exit,accessibility_rider,severe_channel,audio_variant,piper,faster_whisper,2,2,1,1,0,0.0,1.0,1.0,0.0,16.0,490.58,0.0,1.0,task_outcome_comparison.csv grouped without changing source results
tinyllama,Qwen2.5-1.5B-Instruct,medium,crowded_event_exit,crowd_averse_rider,mostly_clean,audio_variant,piper,vosk,1,1,1,0,0,1.0,1.0,1.0,3.0,13.0,515.1,3.0,3.0,task_outcome_comparison.csv grouped without changing source results
userlm,Qwen2.5-1.5B-Instruct,medium,crowded_event_exit,crowd_averse_rider,mostly_clean,audio_variant,piper,vosk,3,3,1,2,0,0.0,1.0,1.0,3.0,20.0,540.21,2.0,2.0,task_outcome_comparison.csv grouped without changing source results
userlm,Qwen2.5-1.5B-Instruct,medium,crowded_event_exit,crowd_averse_rider,clean,audio_variant,piper,faster_whisper,1,0,0,0,1,,,,,,,,,task_outcome_comparison.csv grouped without changing source results
tinyllama,Qwen2.5-1.5B-Instruct,medium,crowded_event_exit,delay_sensitive_traveler,hesitant,audio_variant,piper,faster_whisper,1,1,1,0,0,1.0,1.0,1.0,3.0,9.0,695.18,3.0,3.0,task_outcome_comparison.csv grouped without changing source results
userlm,Qwen2.5-1.5B-Instruct,medium,crowded_event_exit,delay_sensitive_traveler,hesitant,audio_variant,piper,faster_whisper,3,3,1,2,0,1.0,1.0,1.0,3.0,9.0,439.0,3.0,3.0,task_outcome_comparison.csv grouped without changing source results
userlm,Qwen2.5-1.5B-Instruct,medium,crowded_event_exit,delay_sensitive_traveler,severe_channel,audio_variant,piper,faster_whisper,2,2,1,1,0,0.0,1.0,1.0,0.0,16.0,539.84,2.0,2.0,task_outcome_comparison.csv grouped without changing source results
tinyllama,Qwen2.5-1.5B-Instruct,medium,crowded_event_exit,focused_commuter,clean,audio_variant,piper,faster_whisper,1,0,0,0,1,,,,,,,,,task_outcome_comparison.csv grouped without changing source results
userlm,Qwen2.5-1.5B-Instruct,medium,crowded_event_exit,focused_commuter,clean,audio_variant,piper,faster_whisper,5,2,0,2,3,,,,,,,,,task_outcome_comparison.csv grouped without changing source results
userlm,Qwen2.5-1.5B-Instruct,medium,crowded_event_exit,focused_commuter,mostly_clean,audio_variant,piper,faster_whisper,1,0,0,0,1,,,,,,,,,task_outcome_comparison.csv grouped without changing source results
userlm,Qwen2.5-1.5B-Instruct,medium,crowded_event_exit,multi_stop_errand_runner,severe_channel,audio_variant,piper,faster_whisper,2,2,1,1,0,0.0,1.0,1.0,0.0,16.0,605.26,2.0,2.0,task_outcome_comparison.csv grouped without changing source results
tinyllama,Qwen2.5-1.5B-Instruct,medium,crowded_event_exit,risk_averse_novice,severe_channel,audio_variant,piper,vosk,1,1,1,0,0,0.0,0.0,0.0,,20.0,209.8,,,task_outcome_comparison.csv grouped without changing source results
userlm,Qwen2.5-1.5B-Instruct,medium,crowded_event_exit,risk_averse_novice,severe_channel,audio_variant,piper,vosk,3,3,1,2,0,0.0,0.0,0.0,,9.0,55.53,,,task_outcome_comparison.csv grouped without changing source results
userlm,Qwen2.5-1.5B-Instruct,medium,crowded_event_exit,risk_averse_novice,hesitant,audio_variant,piper,faster_whisper,2,2,1,1,0,1.0,1.0,1.0,3.0,9.0,384.36,3.0,3.0,task_outcome_comparison.csv grouped without changing source results
userlm,Qwen2.5-1.5B-Instruct,medium,hospital_appointment,accessibility_rider,clean,audio_variant,piper,faster_whisper,1,0,0,0,1,,,,,,,,,task_outcome_comparison.csv grouped without changing source results
userlm,Qwen2.5-1.5B-Instruct,medium,hospital_appointment,crowd_averse_rider,severe_channel,audio_variant,piper,faster_whisper,1,0,0,0,1,,,,,,,,,task_outcome_comparison.csv grouped without changing source results
userlm,Qwen2.5-1.5B-Instruct,medium,hospital_appointment,delay_sensitive_traveler,clean,audio_variant,piper,faster_whisper,3,3,3,0,0,1.0,1.0,1.0,1.3333333333333333,11.0,449.12999999999994,3.0,3.0,task_outcome_comparison.csv grouped without changing source results
userlm,Qwen2.5-1.5B-Instruct,medium,hospital_appointment,focused_commuter,hesitant,audio_variant,piper,faster_whisper,3,3,3,0,0,0.0,0.6666666666666666,0.6666666666666666,3.0,6.333333333333333,262.66333333333336,3.0,3.0,task_outcome_comparison.csv grouped without changing source results
userlm,Qwen2.5-1.5B-Instruct,medium,hospital_appointment,multi_stop_errand_runner,clean,audio_variant,piper,faster_whisper,2,2,2,0,0,1.0,1.0,1.0,3.0,11.0,507.515,3.0,3.0,task_outcome_comparison.csv grouped without changing source results
userlm,Qwen2.5-1.5B-Instruct,medium,hospital_appointment,risk_averse_novice,mostly_clean,audio_variant,piper,faster_whisper,1,0,0,0,1,,,,,,,,,task_outcome_comparison.csv grouped without changing source results
userlm,Qwen2.5-1.5B-Instruct,medium,late_event,accessibility_rider,clean,audio_variant,piper,faster_whisper,1,0,0,0,1,,,,,,,,,task_outcome_comparison.csv grouped without changing source results
userlm,Qwen2.5-1.5B-Instruct,medium,late_event,crowd_averse_rider,severe_channel,audio_variant,piper,faster_whisper,1,0,0,0,1,,,,,,,,,task_outcome_comparison.csv grouped without changing source results
userlm,Qwen2.5-1.5B-Instruct,medium,late_event,delay_sensitive_traveler,clean,audio_variant,piper,faster_whisper,2,2,1,1,0,1.0,1.0,1.0,0.0,11.0,364.89,3.0,3.0,task_outcome_comparison.csv grouped without changing source results
userlm,Qwen2.5-1.5B-Instruct,medium,late_event,focused_commuter,hesitant,audio_variant,piper,faster_whisper,2,2,1,1,0,1.0,1.0,1.0,0.0,11.0,403.35,3.0,3.0,task_outcome_comparison.csv grouped without changing source results
userlm,Qwen2.5-1.5B-Instruct,medium,late_event,multi_stop_errand_runner,clean,audio_variant,piper,faster_whisper,3,3,3,0,0,0.6666666666666666,1.0,1.0,0.0,11.333333333333334,451.50666666666666,3.0,3.0,task_outcome_comparison.csv grouped without changing source results
userlm,Qwen2.5-1.5B-Instruct,medium,late_event,risk_averse_novice,mostly_clean,audio_variant,piper,faster_whisper,2,2,1,1,0,1.0,1.0,1.0,0.0,9.0,381.02,3.0,3.0,task_outcome_comparison.csv grouped without changing source results
userlm,Qwen2.5-1.5B-Instruct,medium,midday_transfer,accessibility_rider,mostly_clean,audio_variant,piper,faster_whisper,2,2,1,1,0,0.0,1.0,1.0,0.0,8.0,330.79,3.0,3.0,task_outcome_comparison.csv grouped without changing source results
tinyllama,Qwen2.5-1.5B-Instruct,medium,midday_transfer,crowd_averse_rider,mostly_clean,audio_variant,piper,vosk,1,1,1,0,0,1.0,1.0,1.0,1.0,15.0,539.94,3.0,3.0,task_outcome_comparison.csv grouped without changing source results
userlm,Qwen2.5-1.5B-Instruct,medium,midday_transfer,crowd_averse_rider,mostly_clean,audio_variant,piper,vosk,3,3,1,2,0,1.0,1.0,1.0,0.0,13.0,483.28,3.0,3.0,task_outcome_comparison.csv grouped without changing source results
userlm,Qwen2.5-1.5B-Instruct,medium,midday_transfer,crowd_averse_rider,severe_channel,audio_variant,piper,faster_whisper,1,0,0,0,1,,,,,,,,,task_outcome_comparison.csv grouped without changing source results
tinyllama,Qwen2.5-1.5B-Instruct,medium,midday_transfer,delay_sensitive_traveler,hesitant,audio_variant,piper,vosk,1,1,1,0,0,0.0,1.0,1.0,0.0,19.0,701.96,2.0,2.0,task_outcome_comparison.csv grouped without changing source results
userlm,Qwen2.5-1.5B-Instruct,medium,midday_transfer,delay_sensitive_traveler,hesitant,audio_variant,piper,vosk,3,3,1,2,0,0.0,1.0,1.0,0.0,20.0,408.93,2.0,2.0,task_outcome_comparison.csv grouped without changing source results
userlm,Qwen2.5-1.5B-Instruct,medium,midday_transfer,delay_sensitive_traveler,clean,audio_variant,piper,faster_whisper,2,2,1,1,0,1.0,1.0,1.0,0.0,11.0,367.01,3.0,3.0,task_outcome_comparison.csv grouped without changing source results
tinyllama,Qwen2.5-1.5B-Instruct,medium,midday_transfer,focused_commuter,clean,audio_variant,piper,faster_whisper,1,1,1,0,0,0.0,1.0,1.0,0.0,13.0,677.66,3.0,3.0,task_outcome_comparison.csv grouped without changing source results
tinyllama,Qwen2.5-1.5B-Instruct,medium,midday_transfer,focused_commuter,clean,audio_variant,piper,vosk,1,1,1,0,0,0.0,1.0,1.0,0.0,20.0,698.6,2.0,2.0,task_outcome_comparison.csv grouped without changing source results
userlm,Qwen2.5-1.5B-Instruct,medium,midday_transfer,focused_commuter,clean,audio_variant,piper,faster_whisper,3,3,1,2,0,0.0,1.0,1.0,0.0,13.0,469.76,3.0,3.0,task_outcome_comparison.csv grouped without changing source results
userlm,Qwen2.5-1.5B-Instruct,medium,midday_transfer,focused_commuter,clean,audio_variant,piper,vosk,1,1,0,1,0,,,,,,,,,task_outcome_comparison.csv grouped without changing source results
userlm,Qwen2.5-1.5B-Instruct,medium,midday_transfer,focused_commuter,hesitant,audio_variant,piper,faster_whisper,2,2,1,1,0,0.0,1.0,1.0,0.0,13.0,415.03,3.0,3.0,task_outcome_comparison.csv grouped without changing source results
userlm,Qwen2.5-1.5B-Instruct,medium,midday_transfer,multi_stop_errand_runner,mostly_clean,audio_variant,piper,faster_whisper,2,2,1,1,0,0.0,1.0,1.0,0.0,11.0,480.62,3.0,3.0,task_outcome_comparison.csv grouped without changing source results
tinyllama,Qwen2.5-1.5B-Instruct,medium,midday_transfer,risk_averse_novice,severe_channel,audio_variant,piper,vosk,1,1,1,0,0,0.0,0.0,0.0,,11.0,63.01,,,task_outcome_comparison.csv grouped without changing source results
userlm,Qwen2.5-1.5B-Instruct,medium,midday_transfer,risk_averse_novice,severe_channel,audio_variant,piper,vosk,3,3,1,2,0,0.0,0.0,0.0,,9.0,58.77,,,task_outcome_comparison.csv grouped without changing source results
userlm,Qwen2.5-1.5B-Instruct,medium,midday_transfer,risk_averse_novice,mostly_clean,audio_variant,piper,faster_whisper,2,2,1,1,0,0.0,1.0,1.0,0.0,11.0,423.22,3.0,3.0,task_outcome_comparison.csv grouped without changing source results
userlm,Qwen2.5-1.5B-Instruct,medium,morning_peak_cross_city,accessibility_rider,clean,audio_variant,piper,faster_whisper,1,0,0,0,1,,,,,,,,,task_outcome_comparison.csv grouped without changing source results
tinyllama,Qwen2.5-1.5B-Instruct,medium,morning_peak_cross_city,crowd_averse_rider,mostly_clean,audio_variant,piper,faster_whisper,1,0,0,0,1,,,,,,,,,task_outcome_comparison.csv grouped without changing source results
tinyllama,Qwen2.5-1.5B-Instruct,medium,morning_peak_cross_city,crowd_averse_rider,clean,audio_variant,piper,vosk,1,1,1,0,0,1.0,1.0,1.0,0.0,13.0,420.18,3.0,3.0,task_outcome_comparison.csv grouped without changing source results
tinyllama,Qwen2.5-1.5B-Instruct,medium,morning_peak_cross_city,crowd_averse_rider,hesitant,audio_variant,piper,vosk,1,1,1,0,0,0.0,1.0,1.0,0.0,20.0,550.64,1.0,1.0,task_outcome_comparison.csv grouped without changing source results
tinyllama,Qwen2.5-1.5B-Instruct,medium,morning_peak_cross_city,crowd_averse_rider,severe_channel,audio_variant,piper,vosk,1,1,1,0,0,0.0,0.0,0.0,,5.0,43.71,,,task_outcome_comparison.csv grouped without changing source results
