source_run,condition_id,model_comparison_condition_key,condition_state,agent_a_type,agent_b_model,agent_b_llm_size,tts_engine,asr_engine,run_type,scenario_key,persona_key,speech_pattern_key,agent_a_audio_persona,agent_b_audio_persona,phase_order,phase,observation_count,total_processing_sec,mean_processing_sec,maximum_processing_sec,pipeline_success_rate,error_count,misinterpreted_token_count,correction_count,valid_route_parse_rate,candidate_count,evidence_source
20260705_123702_b-n0026,C-MPCC-FC-HESIT-PIP-FWH-BHUGG-DEFAU-SML-I0-5142576e57-T,MC-d67fe3981e3d,completed,userlm,small2-qwen2.5-1.5b,small,piper,faster_whisper,text_only,morning_peak_cross_city,focused_commuter,hesitant,hesitant_caller,degraded_operator,3,automatic_speech_recognition,9,0.290661,0.03229566666666667,0.053129,1.0,0,0,0,,,runtime event telemetry; no retrospective substitution
20260705_123702_b-n0026,C-MPCC-FC-HESIT-PIP-FWH-BHUGG-DEFAU-SML-I0-5142576e57-T,MC-d67fe3981e3d,completed,userlm,small2-qwen2.5-1.5b,small,piper,faster_whisper,text_only,morning_peak_cross_city,focused_commuter,hesitant,hesitant_caller,degraded_operator,4,natural_language_understanding,4,0.010945,0.00273625,0.003734,,,,,1.0,,runtime event telemetry; no retrospective substitution
20260705_123702_b-n0026,C-MPCC-FC-HESIT-PIP-FWH-BHUGG-DEFAU-SML-I0-5142576e57-T,MC-d67fe3981e3d,completed,userlm,small2-qwen2.5-1.5b,small,piper,faster_whisper,text_only,morning_peak_cross_city,focused_commuter,hesitant,hesitant_caller,degraded_operator,5,dialogue_management,4,0.039313,0.00982825,0.017403,,,,,,4,runtime event telemetry; no retrospective substitution
20260705_123702_b-n0026,C-MPCC-FC-HESIT-PIP-FWH-BHUGG-DEFAU-SML-I0-5142576e57-T,MC-d67fe3981e3d,completed,userlm,small2-qwen2.5-1.5b,small,piper,faster_whisper,text_only,morning_peak_cross_city,focused_commuter,hesitant,hesitant_caller,degraded_operator,6,speech_pipeline,9,13.957635,1.5508483333333334,2.153345,1.0,0,,,,,runtime event telemetry; no retrospective substitution
20260705_123702_b-n0026,C-MPCC-FC-HESIT-PIP-FWH-BHUGG-DEFAU-SML-I0-5142576e57-A,MC-40a23b067c0d,completed,userlm,small2-qwen2.5-1.5b,small,piper,faster_whisper,audio_variant,morning_peak_cross_city,focused_commuter,hesitant,hesitant_caller,degraded_operator,1,natural_language_generation,13,448.28677700000003,34.48359823076923,104.258475,,,,,,,runtime event telemetry; no retrospective substitution
20260705_123702_b-n0026,C-MPCC-FC-HESIT-PIP-FWH-BHUGG-DEFAU-SML-I0-5142576e57-A,MC-40a23b067c0d,completed,userlm,small2-qwen2.5-1.5b,small,piper,faster_whisper,audio_variant,morning_peak_cross_city,focused_commuter,hesitant,hesitant_caller,degraded_operator,2,text_to_speech,13,26.297767,2.0229051538461538,4.995207,1.0,0,,,,,runtime event telemetry; no retrospective substitution
20260705_123702_b-n0026,C-MPCC-FC-HESIT-PIP-FWH-BHUGG-DEFAU-SML-I0-5142576e57-A,MC-40a23b067c0d,completed,userlm,small2-qwen2.5-1.5b,small,piper,faster_whisper,audio_variant,morning_peak_cross_city,focused_commuter,hesitant,hesitant_caller,degraded_operator,3,automatic_speech_recognition,13,64.134141,4.933395461538462,8.73908,1.0,0,18,8,,,runtime event telemetry; no retrospective substitution
20260705_123702_b-n0026,C-MPCC-FC-HESIT-PIP-FWH-BHUGG-DEFAU-SML-I0-5142576e57-A,MC-40a23b067c0d,completed,userlm,small2-qwen2.5-1.5b,small,piper,faster_whisper,audio_variant,morning_peak_cross_city,focused_commuter,hesitant,hesitant_caller,degraded_operator,4,natural_language_understanding,6,0.024466,0.004077666666666667,0.014588,,,,,0.8,,runtime event telemetry; no retrospective substitution
20260705_123702_b-n0026,C-MPCC-FC-HESIT-PIP-FWH-BHUGG-DEFAU-SML-I0-5142576e57-A,MC-40a23b067c0d,completed,userlm,small2-qwen2.5-1.5b,small,piper,faster_whisper,audio_variant,morning_peak_cross_city,focused_commuter,hesitant,hesitant_caller,degraded_operator,5,dialogue_management,6,4.075715000000001,0.6792858333333335,4.054241,,,,,,4,runtime event telemetry; no retrospective substitution
20260705_123702_b-n0026,C-MPCC-FC-HESIT-PIP-FWH-BHUGG-DEFAU-SML-I0-5142576e57-A,MC-40a23b067c0d,completed,userlm,small2-qwen2.5-1.5b,small,piper,faster_whisper,audio_variant,morning_peak_cross_city,focused_commuter,hesitant,hesitant_caller,degraded_operator,6,speech_pipeline,13,90.44071,6.956977692307692,13.735048,1.0,0,,,,,runtime event telemetry; no retrospective substitution
20260705_123702_b-n0026,C-MPCC-FC-NS-PIP-FWH-BHUGG-DEFAU-SML-I0-df1b4b45a4-T,MC-224635e1ba26,completed,userlm,small2-qwen2.5-1.5b,small,piper,faster_whisper,text_only,morning_peak_cross_city,focused_commuter,noisy_station,high_clarity_caller,degraded_operator,1,natural_language_generation,11,369.064442,33.55131290909091,76.900321,,,,,,,runtime event telemetry; no retrospective substitution
20260705_123702_b-n0026,C-MPCC-FC-NS-PIP-FWH-BHUGG-DEFAU-SML-I0-df1b4b45a4-T,MC-224635e1ba26,completed,userlm,small2-qwen2.5-1.5b,small,piper,faster_whisper,text_only,morning_peak_cross_city,focused_commuter,noisy_station,high_clarity_caller,degraded_operator,2,text_to_speech,11,14.853321,1.350301909090909,1.955432,1.0,0,,,,,runtime event telemetry; no retrospective substitution
20260705_123702_b-n0026,C-MPCC-FC-NS-PIP-FWH-BHUGG-DEFAU-SML-I0-df1b4b45a4-T,MC-224635e1ba26,completed,userlm,small2-qwen2.5-1.5b,small,piper,faster_whisper,text_only,morning_peak_cross_city,focused_commuter,noisy_station,high_clarity_caller,degraded_operator,3,automatic_speech_recognition,11,0.316012,0.02872836363636364,0.042559,1.0,0,1,0,,,runtime event telemetry; no retrospective substitution
20260705_123702_b-n0026,C-MPCC-FC-NS-PIP-FWH-BHUGG-DEFAU-SML-I0-df1b4b45a4-T,MC-224635e1ba26,completed,userlm,small2-qwen2.5-1.5b,small,piper,faster_whisper,text_only,morning_peak_cross_city,focused_commuter,noisy_station,high_clarity_caller,degraded_operator,4,natural_language_understanding,5,0.009918,0.0019836,0.003602,,,,,0.8,,runtime event telemetry; no retrospective substitution
20260705_123702_b-n0026,C-MPCC-FC-NS-PIP-FWH-BHUGG-DEFAU-SML-I0-df1b4b45a4-T,MC-224635e1ba26,completed,userlm,small2-qwen2.5-1.5b,small,piper,faster_whisper,text_only,morning_peak_cross_city,focused_commuter,noisy_station,high_clarity_caller,degraded_operator,5,dialogue_management,5,4.076739,0.8153478,4.057294,,,,,,4,runtime event telemetry; no retrospective substitution
20260705_123702_b-n0026,C-MPCC-FC-NS-PIP-FWH-BHUGG-DEFAU-SML-I0-df1b4b45a4-T,MC-224635e1ba26,completed,userlm,small2-qwen2.5-1.5b,small,piper,faster_whisper,text_only,morning_peak_cross_city,focused_commuter,noisy_station,high_clarity_caller,degraded_operator,6,speech_pipeline,11,15.177342,1.3797583636363635,1.991909,1.0,0,,,,,runtime event telemetry; no retrospective substitution
20260705_123702_b-n0026,C-MPCC-FC-NS-PIP-FWH-BHUGG-DEFAU-SML-I0-df1b4b45a4-A,MC-50f4b38d223e,completed,userlm,small2-qwen2.5-1.5b,small,piper,faster_whisper,audio_variant,morning_peak_cross_city,focused_commuter,noisy_station,high_clarity_caller,degraded_operator,1,natural_language_generation,11,471.67319000000003,42.87938090909091,101.410323,,,,,,,runtime event telemetry; no retrospective substitution
20260705_123702_b-n0026,C-MPCC-FC-NS-PIP-FWH-BHUGG-DEFAU-SML-I0-df1b4b45a4-A,MC-50f4b38d223e,completed,userlm,small2-qwen2.5-1.5b,small,piper,faster_whisper,audio_variant,morning_peak_cross_city,focused_commuter,noisy_station,high_clarity_caller,degraded_operator,2,text_to_speech,11,22.599439,2.0544944545454547,4.699687,1.0,0,,,,,runtime event telemetry; no retrospective substitution
20260705_123702_b-n0026,C-MPCC-FC-NS-PIP-FWH-BHUGG-DEFAU-SML-I0-df1b4b45a4-A,MC-50f4b38d223e,completed,userlm,small2-qwen2.5-1.5b,small,piper,faster_whisper,audio_variant,morning_peak_cross_city,focused_commuter,noisy_station,high_clarity_caller,degraded_operator,3,automatic_speech_recognition,11,45.315755,4.119614090909091,7.476606,1.0,0,12,6,,,runtime event telemetry; no retrospective substitution
20260705_123702_b-n0026,C-MPCC-FC-NS-PIP-FWH-BHUGG-DEFAU-SML-I0-df1b4b45a4-A,MC-50f4b38d223e,completed,userlm,small2-qwen2.5-1.5b,small,piper,faster_whisper,audio_variant,morning_peak_cross_city,focused_commuter,noisy_station,high_clarity_caller,degraded_operator,4,natural_language_understanding,5,0.021063,0.0042125999999999995,0.010461,,,,,1.0,,runtime event telemetry; no retrospective substitution
20260705_123702_b-n0026,C-MPCC-FC-NS-PIP-FWH-BHUGG-DEFAU-SML-I0-df1b4b45a4-A,MC-50f4b38d223e,completed,userlm,small2-qwen2.5-1.5b,small,piper,faster_whisper,audio_variant,morning_peak_cross_city,focused_commuter,noisy_station,high_clarity_caller,degraded_operator,5,dialogue_management,5,4.072887,0.8145773999999999,4.047193,,,,,,4,runtime event telemetry; no retrospective substitution
20260705_123702_b-n0026,C-MPCC-FC-NS-PIP-FWH-BHUGG-DEFAU-SML-I0-df1b4b45a4-A,MC-50f4b38d223e,completed,userlm,small2-qwen2.5-1.5b,small,piper,faster_whisper,audio_variant,morning_peak_cross_city,focused_commuter,noisy_station,high_clarity_caller,degraded_operator,6,speech_pipeline,11,67.922715,6.174792272727273,12.177041,1.0,0,,,,,runtime event telemetry; no retrospective substitution
20260705_123702_b-n0026,C-MT-DM-CLEAN-PIP-FWH-BHUGG-DEFAU-SML-I0-a6326b76fc-T,MC-f01a5092b6a7,completed,userlm,small2-qwen2.5-1.5b,small,piper,faster_whisper,text_only,midday_transfer,distracted_multitasker,clean,hesitant_caller,clear_operator,1,natural_language_generation,9,444.343054,49.37145044444444,91.232943,,,,,,,runtime event telemetry; no retrospective substitution
20260705_123702_b-n0026,C-MT-DM-CLEAN-PIP-FWH-BHUGG-DEFAU-SML-I0-a6326b76fc-T,MC-f01a5092b6a7,completed,userlm,small2-qwen2.5-1.5b,small,piper,faster_whisper,text_only,midday_transfer,distracted_multitasker,clean,hesitant_caller,clear_operator,2,text_to_speech,9,14.544186,1.6160206666666665,2.361641,1.0,0,,,,,runtime event telemetry; no retrospective substitution
20260705_123702_b-n0026,C-MT-DM-CLEAN-PIP-FWH-BHUGG-DEFAU-SML-I0-a6326b76fc-T,MC-f01a5092b6a7,completed,userlm,small2-qwen2.5-1.5b,small,piper,faster_whisper,text_only,midday_transfer,distracted_multitasker,clean,hesitant_caller,clear_operator,3,automatic_speech_recognition,9,0.291559,0.03239544444444445,0.04122,1.0,0,0,0,,,runtime event telemetry; no retrospective substitution
20260705_123702_b-n0026,C-MT-DM-CLEAN-PIP-FWH-BHUGG-DEFAU-SML-I0-a6326b76fc-T,MC-f01a5092b6a7,completed,userlm,small2-qwen2.5-1.5b,small,piper,faster_whisper,text_only,midday_transfer,distracted_multitasker,clean,hesitant_caller,clear_operator,4,natural_language_understanding,4,0.018987,0.00474675,0.008714,,,,,1.0,,runtime event telemetry; no retrospective substitution
20260705_123702_b-n0026,C-MT-DM-CLEAN-PIP-FWH-BHUGG-DEFAU-SML-I0-a6326b76fc-T,MC-f01a5092b6a7,completed,userlm,small2-qwen2.5-1.5b,small,piper,faster_whisper,text_only,midday_transfer,distracted_multitasker,clean,hesitant_caller,clear_operator,5,dialogue_management,4,0.041521999999999996,0.010380499999999999,0.013772,,,,,,4,runtime event telemetry; no retrospective substitution
20260705_123702_b-n0026,C-MT-DM-CLEAN-PIP-FWH-BHUGG-DEFAU-SML-I0-a6326b76fc-T,MC-f01a5092b6a7,completed,userlm,small2-qwen2.5-1.5b,small,piper,faster_whisper,text_only,midday_transfer,distracted_multitasker,clean,hesitant_caller,clear_operator,6,speech_pipeline,9,14.845546,1.6495051111111112,2.398986,1.0,0,,,,,runtime event telemetry; no retrospective substitution
20260705_123702_b-n0026,C-MT-DM-CLEAN-PIP-FWH-BHUGG-DEFAU-SML-I0-a6326b76fc-A,MC-8dd243ba335e,completed,userlm,small2-qwen2.5-1.5b,small,piper,faster_whisper,audio_variant,midday_transfer,distracted_multitasker,clean,hesitant_caller,clear_operator,1,natural_language_generation,9,501.275253,55.697250333333336,108.088766,,,,,,,runtime event telemetry; no retrospective substitution
20260705_123702_b-n0026,C-MT-DM-CLEAN-PIP-FWH-BHUGG-DEFAU-SML-I0-a6326b76fc-A,MC-8dd243ba335e,completed,userlm,small2-qwen2.5-1.5b,small,piper,faster_whisper,audio_variant,midday_transfer,distracted_multitasker,clean,hesitant_caller,clear_operator,2,text_to_speech,9,23.772472,2.641385777777778,4.679078,1.0,0,,,,,runtime event telemetry; no retrospective substitution
20260705_123702_b-n0026,C-MT-DM-CLEAN-PIP-FWH-BHUGG-DEFAU-SML-I0-a6326b76fc-A,MC-8dd243ba335e,completed,userlm,small2-qwen2.5-1.5b,small,piper,faster_whisper,audio_variant,midday_transfer,distracted_multitasker,clean,hesitant_caller,clear_operator,3,automatic_speech_recognition,9,52.910961,5.8789956666666665,8.570577,1.0,0,4,0,,,runtime event telemetry; no retrospective substitution
20260705_123702_b-n0026,C-MT-DM-CLEAN-PIP-FWH-BHUGG-DEFAU-SML-I0-a6326b76fc-A,MC-8dd243ba335e,completed,userlm,small2-qwen2.5-1.5b,small,piper,faster_whisper,audio_variant,midday_transfer,distracted_multitasker,clean,hesitant_caller,clear_operator,4,natural_language_understanding,4,0.015563,0.00389075,0.00515,,,,,1.0,,runtime event telemetry; no retrospective substitution
20260705_123702_b-n0026,C-MT-DM-CLEAN-PIP-FWH-BHUGG-DEFAU-SML-I0-a6326b76fc-A,MC-8dd243ba335e,completed,userlm,small2-qwen2.5-1.5b,small,piper,faster_whisper,audio_variant,midday_transfer,distracted_multitasker,clean,hesitant_caller,clear_operator,5,dialogue_management,4,2.783114,0.6957785,2.748496,,,,,,4,runtime event telemetry; no retrospective substitution
20260705_123702_b-n0026,C-MT-DM-CLEAN-PIP-FWH-BHUGG-DEFAU-SML-I0-a6326b76fc-A,MC-8dd243ba335e,completed,userlm,small2-qwen2.5-1.5b,small,piper,faster_whisper,audio_variant,midday_transfer,distracted_multitasker,clean,hesitant_caller,clear_operator,6,speech_pipeline,9,76.692628,8.52140311111111,12.680265,1.0,0,,,,,runtime event telemetry; no retrospective substitution
20260705_123702_b-n0026,C-MT-DM-HESIT-PIP-FWH-BHUGG-DEFAU-SML-I0-05c07e7d2f-T,MC-5e1e7a00d888,completed,userlm,small2-qwen2.5-1.5b,small,piper,faster_whisper,text_only,midday_transfer,distracted_multitasker,hesitant,high_clarity_caller,clear_operator,1,natural_language_generation,9,438.511598,48.72351088888889,84.784107,,,,,,,runtime event telemetry; no retrospective substitution
20260705_123702_b-n0026,C-MT-DM-HESIT-PIP-FWH-BHUGG-DEFAU-SML-I0-05c07e7d2f-T,MC-5e1e7a00d888,completed,userlm,small2-qwen2.5-1.5b,small,piper,faster_whisper,text_only,midday_transfer,distracted_multitasker,hesitant,high_clarity_caller,clear_operator,2,text_to_speech,9,13.362616,1.4847351111111111,2.135807,1.0,0,,,,,runtime event telemetry; no retrospective substitution
20260705_123702_b-n0026,C-MT-DM-HESIT-PIP-FWH-BHUGG-DEFAU-SML-I0-05c07e7d2f-T,MC-5e1e7a00d888,completed,userlm,small2-qwen2.5-1.5b,small,piper,faster_whisper,text_only,midday_transfer,distracted_multitasker,hesitant,high_clarity_caller,clear_operator,3,automatic_speech_recognition,9,0.250646,0.027849555555555554,0.042854,1.0,0,0,0,,,runtime event telemetry; no retrospective substitution
20260705_123702_b-n0026,C-MT-DM-HESIT-PIP-FWH-BHUGG-DEFAU-SML-I0-05c07e7d2f-T,MC-5e1e7a00d888,completed,userlm,small2-qwen2.5-1.5b,small,piper,faster_whisper,text_only,midday_transfer,distracted_multitasker,hesitant,high_clarity_caller,clear_operator,4,natural_language_understanding,4,0.037565,0.00939125,0.012159,,,,,1.0,,runtime event telemetry; no retrospective substitution
20260705_123702_b-n0026,C-MT-DM-HESIT-PIP-FWH-BHUGG-DEFAU-SML-I0-05c07e7d2f-T,MC-5e1e7a00d888,completed,userlm,small2-qwen2.5-1.5b,small,piper,faster_whisper,text_only,midday_transfer,distracted_multitasker,hesitant,high_clarity_caller,clear_operator,5,dialogue_management,4,0.016099000000000002,0.0040247500000000005,0.005714,,,,,,4,runtime event telemetry; no retrospective substitution
20260705_123702_b-n0026,C-MT-DM-HESIT-PIP-FWH-BHUGG-DEFAU-SML-I0-05c07e7d2f-T,MC-5e1e7a00d888,completed,userlm,small2-qwen2.5-1.5b,small,piper,faster_whisper,text_only,midday_transfer,distracted_multitasker,hesitant,high_clarity_caller,clear_operator,6,speech_pipeline,9,13.619917,1.513324111111111,2.171645,1.0,0,,,,,runtime event telemetry; no retrospective substitution
20260705_123702_b-n0026,C-MT-DM-HESIT-PIP-FWH-BHUGG-DEFAU-SML-I0-05c07e7d2f-A,MC-783cb261f5aa,completed,userlm,small2-qwen2.5-1.5b,small,piper,faster_whisper,audio_variant,midday_transfer,distracted_multitasker,hesitant,high_clarity_caller,clear_operator,1,natural_language_generation,9,3129.566333,347.7295925555556,760.416633,,,,,,,runtime event telemetry; no retrospective substitution
20260705_123702_b-n0026,C-MT-DM-HESIT-PIP-FWH-BHUGG-DEFAU-SML-I0-05c07e7d2f-A,MC-783cb261f5aa,completed,userlm,small2-qwen2.5-1.5b,small,piper,faster_whisper,audio_variant,midday_transfer,distracted_multitasker,hesitant,high_clarity_caller,clear_operator,2,text_to_speech,9,21.55986,2.39554,5.014759,1.0,0,,,,,runtime event telemetry; no retrospective substitution
20260705_123702_b-n0026,C-MT-DM-HESIT-PIP-FWH-BHUGG-DEFAU-SML-I0-05c07e7d2f-A,MC-783cb261f5aa,completed,userlm,small2-qwen2.5-1.5b,small,piper,faster_whisper,audio_variant,midday_transfer,distracted_multitasker,hesitant,high_clarity_caller,clear_operator,3,automatic_speech_recognition,9,41.474898,4.608322,7.338468,1.0,0,11,0,,,runtime event telemetry; no retrospective substitution
20260705_123702_b-n0026,C-MT-DM-HESIT-PIP-FWH-BHUGG-DEFAU-SML-I0-05c07e7d2f-A,MC-783cb261f5aa,completed,userlm,small2-qwen2.5-1.5b,small,piper,faster_whisper,audio_variant,midday_transfer,distracted_multitasker,hesitant,high_clarity_caller,clear_operator,4,natural_language_understanding,4,0.071391,0.01784775,0.026139,,,,,1.0,,runtime event telemetry; no retrospective substitution
20260705_123702_b-n0026,C-MT-DM-HESIT-PIP-FWH-BHUGG-DEFAU-SML-I0-05c07e7d2f-A,MC-783cb261f5aa,completed,userlm,small2-qwen2.5-1.5b,small,piper,faster_whisper,audio_variant,midday_transfer,distracted_multitasker,hesitant,high_clarity_caller,clear_operator,5,dialogue_management,4,3.861748,0.965437,3.848268,,,,,,4,runtime event telemetry; no retrospective substitution
20260705_123702_b-n0026,C-MT-DM-HESIT-PIP-FWH-BHUGG-DEFAU-SML-I0-05c07e7d2f-A,MC-783cb261f5aa,completed,userlm,small2-qwen2.5-1.5b,small,piper,faster_whisper,audio_variant,midday_transfer,distracted_multitasker,hesitant,high_clarity_caller,clear_operator,6,speech_pipeline,9,63.123451,7.013716777777778,12.353868,1.0,0,,,,,runtime event telemetry; no retrospective substitution
20260705_123702_b-n0026,C-MT-DM-NS-PIP-FWH-BHUGG-DEFAU-SML-I0-872e51c882-T,MC-4bb3cd7fa138,completed,userlm,small2-qwen2.5-1.5b,small,piper,faster_whisper,text_only,midday_transfer,distracted_multitasker,noisy_station,hesitant_caller,clear_operator,1,natural_language_generation,9,447.377786,49.70864288888889,86.907432,,,,,,,runtime event telemetry; no retrospective substitution
20260705_123702_b-n0026,C-MT-DM-NS-PIP-FWH-BHUGG-DEFAU-SML-I0-872e51c882-T,MC-4bb3cd7fa138,completed,userlm,small2-qwen2.5-1.5b,small,piper,faster_whisper,text_only,midday_transfer,distracted_multitasker,noisy_station,hesitant_caller,clear_operator,2,text_to_speech,9,14.933806,1.659311777777778,2.498991,1.0,0,,,,,runtime event telemetry; no retrospective substitution
20260705_123702_b-n0026,C-MT-DM-NS-PIP-FWH-BHUGG-DEFAU-SML-I0-872e51c882-T,MC-4bb3cd7fa138,completed,userlm,small2-qwen2.5-1.5b,small,piper,faster_whisper,text_only,midday_transfer,distracted_multitasker,noisy_station,hesitant_caller,clear_operator,3,automatic_speech_recognition,9,0.300053,0.03333922222222222,0.051191,1.0,0,0,0,,,runtime event telemetry; no retrospective substitution
20260705_123702_b-n0026,C-MT-DM-NS-PIP-FWH-BHUGG-DEFAU-SML-I0-872e51c882-T,MC-4bb3cd7fa138,completed,userlm,small2-qwen2.5-1.5b,small,piper,faster_whisper,text_only,midday_transfer,distracted_multitasker,noisy_station,hesitant_caller,clear_operator,4,natural_language_understanding,4,0.015886,0.0039715,0.006894,,,,,1.0,,runtime event telemetry; no retrospective substitution
20260705_123702_b-n0026,C-MT-DM-NS-PIP-FWH-BHUGG-DEFAU-SML-I0-872e51c882-T,MC-4bb3cd7fa138,completed,userlm,small2-qwen2.5-1.5b,small,piper,faster_whisper,text_only,midday_transfer,distracted_multitasker,noisy_station,hesitant_caller,clear_operator,5,dialogue_management,4,0.047167,0.01179175,0.015156,,,,,,4,runtime event telemetry; no retrospective substitution
20260705_123702_b-n0026,C-MT-DM-NS-PIP-FWH-BHUGG-DEFAU-SML-I0-872e51c882-T,MC-4bb3cd7fa138,completed,userlm,small2-qwen2.5-1.5b,small,piper,faster_whisper,text_only,midday_transfer,distracted_multitasker,noisy_station,hesitant_caller,clear_operator,6,speech_pipeline,9,15.241141,1.6934601111111112,2.542984,1.0,0,,,,,runtime event telemetry; no retrospective substitution
20260705_123702_b-n0026,C-MT-DM-NS-PIP-FWH-BHUGG-DEFAU-SML-I0-872e51c882-A,MC-235068460bf0,completed,userlm,small2-qwen2.5-1.5b,small,piper,faster_whisper,audio_variant,midday_transfer,distracted_multitasker,noisy_station,hesitant_caller,clear_operator,1,natural_language_generation,9,491.625926,54.62510288888889,99.566715,,,,,,,runtime event telemetry; no retrospective substitution
20260705_123702_b-n0026,C-MT-DM-NS-PIP-FWH-BHUGG-DEFAU-SML-I0-872e51c882-A,MC-235068460bf0,completed,userlm,small2-qwen2.5-1.5b,small,piper,faster_whisper,audio_variant,midday_transfer,distracted_multitasker,noisy_station,hesitant_caller,clear_operator,2,text_to_speech,9,23.908053,2.6564503333333334,4.898243,1.0,0,,,,,runtime event telemetry; no retrospective substitution
20260705_123702_b-n0026,C-MT-DM-NS-PIP-FWH-BHUGG-DEFAU-SML-I0-872e51c882-A,MC-235068460bf0,completed,userlm,small2-qwen2.5-1.5b,small,piper,faster_whisper,audio_variant,midday_transfer,distracted_multitasker,noisy_station,hesitant_caller,clear_operator,3,automatic_speech_recognition,9,44.898182,4.988686888888889,7.475327,1.0,0,4,0,,,runtime event telemetry; no retrospective substitution
20260705_123702_b-n0026,C-MT-DM-NS-PIP-FWH-BHUGG-DEFAU-SML-I0-872e51c882-A,MC-235068460bf0,completed,userlm,small2-qwen2.5-1.5b,small,piper,faster_whisper,audio_variant,midday_transfer,distracted_multitasker,noisy_station,hesitant_caller,clear_operator,4,natural_language_understanding,4,0.025737,0.00643425,0.011026,,,,,1.0,,runtime event telemetry; no retrospective substitution
20260705_123702_b-n0026,C-MT-DM-NS-PIP-FWH-BHUGG-DEFAU-SML-I0-872e51c882-A,MC-235068460bf0,completed,userlm,small2-qwen2.5-1.5b,small,piper,faster_whisper,audio_variant,midday_transfer,distracted_multitasker,noisy_station,hesitant_caller,clear_operator,5,dialogue_management,4,3.201142,0.8002855,3.163159,,,,,,4,runtime event telemetry; no retrospective substitution
20260705_123702_b-n0026,C-MT-DM-NS-PIP-FWH-BHUGG-DEFAU-SML-I0-872e51c882-A,MC-235068460bf0,completed,userlm,small2-qwen2.5-1.5b,small,piper,faster_whisper,audio_variant,midday_transfer,distracted_multitasker,noisy_station,hesitant_caller,clear_operator,6,speech_pipeline,9,68.813604,7.645956,12.374276,1.0,0,,,,,runtime event telemetry; no retrospective substitution
20260705_123702_b-n0026,C-LE-VP-CLEAN-PIP-FWH-BHUGG-DEFAU-SML-I0-17888f5f01-T,MC-c442d24ce7a4,completed,userlm,small2-qwen2.5-1.5b,small,piper,faster_whisper,text_only,late_event,verbose_planner,clean,high_clarity_caller,degraded_operator,1,natural_language_generation,13,477.334423,36.71803253846154,88.385512,,,,,,,runtime event telemetry; no retrospective substitution
20260705_123702_b-n0026,C-LE-VP-CLEAN-PIP-FWH-BHUGG-DEFAU-SML-I0-17888f5f01-T,MC-c442d24ce7a4,completed,userlm,small2-qwen2.5-1.5b,small,piper,faster_whisper,text_only,late_event,verbose_planner,clean,high_clarity_caller,degraded_operator,2,text_to_speech,13,16.624988000000002,1.2788452307692308,1.872563,1.0,0,,,,,runtime event telemetry; no retrospective substitution
20260705_123702_b-n0026,C-LE-VP-CLEAN-PIP-FWH-BHUGG-DEFAU-SML-I0-17888f5f01-T,MC-c442d24ce7a4,completed,userlm,small2-qwen2.5-1.5b,small,piper,faster_whisper,text_only,late_event,verbose_planner,clean,high_clarity_caller,degraded_operator,3,automatic_speech_recognition,13,0.352218,0.027093692307692305,0.041661,1.0,0,2,3,,,runtime event telemetry; no retrospective substitution
20260705_123702_b-n0026,C-LE-VP-CLEAN-PIP-FWH-BHUGG-DEFAU-SML-I0-17888f5f01-T,MC-c442d24ce7a4,completed,userlm,small2-qwen2.5-1.5b,small,piper,faster_whisper,text_only,late_event,verbose_planner,clean,high_clarity_caller,degraded_operator,4,natural_language_understanding,6,0.031687,0.005281166666666667,0.01476,,,,,1.0,,runtime event telemetry; no retrospective substitution
20260705_123702_b-n0026,C-LE-VP-CLEAN-PIP-FWH-BHUGG-DEFAU-SML-I0-17888f5f01-T,MC-c442d24ce7a4,completed,userlm,small2-qwen2.5-1.5b,small,piper,faster_whisper,text_only,late_event,verbose_planner,clean,high_clarity_caller,degraded_operator,5,dialogue_management,6,0.044354,0.007392333333333333,0.012767,,,,,,5,runtime event telemetry; no retrospective substitution
20260705_123702_b-n0026,C-LE-VP-CLEAN-PIP-FWH-BHUGG-DEFAU-SML-I0-17888f5f01-T,MC-c442d24ce7a4,completed,userlm,small2-qwen2.5-1.5b,small,piper,faster_whisper,text_only,late_event,verbose_planner,clean,high_clarity_caller,degraded_operator,6,speech_pipeline,13,16.987125,1.306701923076923,1.914682,1.0,0,,,,,runtime event telemetry; no retrospective substitution
20260705_123702_b-n0026,C-LE-VP-CLEAN-PIP-FWH-BHUGG-DEFAU-SML-I0-17888f5f01-A,MC-1edd459cdfe5,completed,userlm,small2-qwen2.5-1.5b,small,piper,faster_whisper,audio_variant,late_event,verbose_planner,clean,high_clarity_caller,degraded_operator,1,natural_language_generation,9,494.943345,54.993705000000006,104.321565,,,,,,,runtime event telemetry; no retrospective substitution
20260705_123702_b-n0026,C-LE-VP-CLEAN-PIP-FWH-BHUGG-DEFAU-SML-I0-17888f5f01-A,MC-1edd459cdfe5,completed,userlm,small2-qwen2.5-1.5b,small,piper,faster_whisper,audio_variant,late_event,verbose_planner,clean,high_clarity_caller,degraded_operator,2,text_to_speech,9,23.055378,2.5617086666666666,4.698774,1.0,0,,,,,runtime event telemetry; no retrospective substitution
